,repo_id,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,repo_git,repo_name,message_count
163,25932,6.945409177232907e-06,6.945409231436573e-06,0.002241033473909563,0.08196955207691907,6.945409227728609e-06,6.945409115126314e-06,6.945409132284276e-06,6.945409131129305e-06,6.945409113057416e-06,0.28860101584100123,6.945409176211576e-06,6.945409178602578e-06,6.945409202945972e-06,0.45693964134181403,0.17014457612888328,6.94540921008904e-06,6.94540913913407e-06,6.94540916648881e-06,6.945409131856222e-06,6.945409139728844e-06,https://github.com/openshift/configmap-reload,configmap-reload,379
164,25933,1.1385112941096635e-06,1.1385112978872539e-06,0.021627525044825128,1.138511303253954e-06,1.1385113025265994e-06,1.138511291893602e-06,1.138511295628979e-06,1.1385112968274098e-06,1.1385113002212589e-06,0.9783519817517914,1.1385113002836628e-06,1.1385112994420244e-06,1.1385112990028151e-06,1.1385112997682745e-06,1.1385113042444394e-06,1.1385113061330567e-06,1.1385113022535315e-06,1.138511301053906e-06,1.1385112956246616e-06,1.138511293107975e-06,https://github.com/openshift/kube-rbac-proxy,kube-rbac-proxy,750
165,25934,3.068425961277918e-06,0.0006975003339366724,0.003982310231096566,3.0684259591160596e-06,0.05016935838944998,3.0684259319684575e-06,3.0684259585049177e-06,3.0684259488921563e-06,3.0684259437451466e-06,0.3563803972334781,0.00872321483746206,3.0684259788714518e-06,3.0684259728495e-06,0.580004261011126,3.0684259734091963e-06,3.068425972082292e-06,3.06842595754481e-06,3.0684259633695088e-06,3.068425970086014e-06,3.0684259589409067e-06,https://github.com/openshift/grafana,grafana,758
166,25935,0.004092627710395393,0.04998052175730577,0.017296891713351373,1.3917110004418302e-06,0.012385709811529309,1.3917109906220697e-06,1.3917109952187206e-06,1.391710994330215e-06,1.3917109861660102e-06,0.5210681869583528,1.3917110037507384e-06,1.391710999765952e-06,1.3917110009893682e-06,0.26494237953896355,0.11911420815549476,0.011102773822638651,1.3917109985911363e-06,1.3917109975331013e-06,1.391711004248154e-06,1.391710997132634e-06,https://github.com/openshift/prometheus-operator,prometheus-operator,1893
167,25938,3.988831348650457e-06,3.9888313540193274e-06,0.06834011119220719,3.988831340004021e-06,0.0036855038190458885,3.988831308857394e-06,3.988831338830177e-06,0.0004511196960674634,3.988831324216006e-06,0.14356219043895319,3.988831351634789e-06,3.988831367974763e-06,0.00721133352614172,0.7665767036881815,3.98883136971774e-06,0.010121182831940774,3.988831339874716e-06,3.988831369017717e-06,3.9888313415715295e-06,3.9888313079141095e-06,https://github.com/openshift/k8s-prometheus-adapter,k8s-prometheus-adapter,537
168,25939,0.06650484502210674,0.6402185845083699,6.25719587587974e-07,6.257195916420601e-07,0.015190102675382311,6.257195894961911e-07,6.257195917886743e-07,6.257195921852945e-07,6.257195923673271e-07,6.257195923381568e-07,0.004139238697681025,6.257195905357857e-07,0.01899193906368966,0.16866898915265693,0.0067078675829744215,0.03841897215502781,6.257195904908547e-07,0.0022291686826624653,0.03892403526353834,6.257195920983486e-07,https://github.com/openshift/cincinnati,cincinnati,6531
169,25941,0.7818834252190939,3.053369744570077e-05,0.002014992494681797,1.3907857951857705e-07,1.3907857934812186e-07,0.0026539229200683192,1.390785800870585e-07,1.3907857976814764e-07,1.3907857906271057e-07,0.12187359575771645,6.549685128778547e-05,0.002093962469503646,0.0031461607496532243,0.08032928741418638,3.4038067125636174e-05,0.0055752122696503545,0.00029825946094770545,1.390785796619312e-07,1.3907857916217616e-07,1.3907858238560173e-07,https://github.com/openshift/machine-api-operator,machine-api-operator,20423
170,25942,0.5474609349013579,6.27659721712092e-07,0.0004831783593809564,6.27659719925353e-07,6.276597224634677e-07,0.07966779834035861,6.276597211612718e-07,6.27659717812488e-07,6.276597228273061e-07,0.19395737727526935,6.276597220908557e-07,0.005157265072344911,0.00750867975068728,0.16382460294885992,0.001932631435089358,6.276597227092493e-07,6.27659721294328e-07,6.276597222458482e-07,6.276597190161451e-07,6.276597183539074e-07,https://github.com/openshift/cluster-api-provider-aws,cluster-api-provider-aws,4890
171,25943,0.4058737809109295,0.004739928843370086,2.392779589496121e-07,0.0013879259201150759,2.3927796046027746e-07,0.0009885174031942473,0.0003577379902131962,2.9057026745566316e-05,2.392779590697473e-07,0.25928136586698386,0.009092996627139258,0.0013426109880539864,0.03519768774016648,0.19406475185983552,0.06415526761772791,0.012567329688089714,0.004806408456105892,2.3927796075265534e-07,0.006113436671529421,2.392779610746079e-07,https://github.com/openshift/cluster-version-operator,cluster-version-operator,11012
172,25944,0.7394807590926422,1.0370130962501875e-07,1.0370130931920874e-07,1.0370130954449618e-07,4.482131400843529e-05,0.0020382899994948306,0.0008567300062630366,1.0370130899268397e-07,1.0370130882528015e-07,0.002594247902030246,0.03965194810697695,1.0370130949552038e-07,0.0009756611429771006,0.1281636098441422,0.012877029589572143,0.001593540320213891,0.0639849108584284,1.037013092399262e-07,0.0077376222127764314,1.037013090957478e-07,https://github.com/openshift/machine-config-operator,machine-config-operator,30000
173,25948,0.27659001113178067,0.0006273190473307729,0.0016045365214156357,0.2234343825718541,1.7952934994398896e-07,0.001996899518752767,0.001564187474041898,1.7952935008652123e-07,1.795293483573307e-07,0.30748548651013197,0.0021497343477729653,0.003174795524316893,2.0863955573979254e-06,0.13999547071732094,0.03254542189695051,0.005743250902174381,0.0008536571316459056,1.795293490260519e-07,0.0022318626622063933,1.7952934962101784e-07,https://github.com/openshift/cluster-ingress-operator,cluster-ingress-operator,14083
174,25949,0.23361502084044838,0.010452890884512882,0.0015468214053977922,0.0034784328447280202,6.523242448311025e-07,6.523242478238453e-07,6.523242445468843e-07,6.523242432119101e-07,6.523242393266297e-07,0.2981569527742935,6.52324245753002e-07,0.1873519118597208,6.523242448683058e-07,0.21425220161424097,0.022689158965891312,0.004934968946222893,0.023515116622103597,6.523242426817755e-07,6.523242442640476e-07,6.523242426876094e-07,https://github.com/openshift/cluster-dns-operator,cluster-dns-operator,4295
175,25950,0.23013039285938944,3.000966381420051e-07,3.0009663646301565e-07,0.0005317360504491938,3.0009663803378817e-07,3.000966375998925e-07,0.04665954621530089,3.000966367838705e-07,7.49750369720317e-05,0.10562417278624382,0.01525128346732637,3.0009663840355463e-07,0.00019599844679331026,0.5240388862590907,0.048398766868931034,3.0009663793374654e-07,0.0014413250754068026,3.0009663761691413e-07,0.027290258506483856,0.0003602576545115693,https://github.com/openshift/cluster-samples-operator,cluster-samples-operator,7133
176,25951,0.5732570895244145,0.0005293578471075756,2.671468251862197e-07,2.671468250669611e-07,2.671468250016579e-07,0.0032240319640034114,2.6714682492533847e-07,0.00022089480824082232,2.6714682392022297e-07,0.17398498165185758,0.0037325639621428536,0.00012546628282262485,2.6714682445936865e-07,0.2311475334114164,0.013449282404175601,2.6714682455417795e-07,8.905143598077724e-05,0.00018208867189184846,5.5520861350035057e-05,2.671468230386688e-07,https://github.com/openshift/cluster-image-registry-operator,cluster-image-registry-operator,12410
177,25952,0.11043998311384659,0.026288070977017592,0.0013997394860592162,1.1652675938876903e-07,1.1652675964927329e-07,1.1652676008297454e-07,1.1652675927459431e-07,7.284055798930655e-05,1.165267581515916e-07,0.8435599956754635,9.191442176497067e-05,6.083708819751424e-05,0.007671529936858475,1.165267594661541e-07,0.00584764310538747,0.003813587936042825,1.1652675960981745e-07,1.1652675946751668e-07,0.0007528089605382978,1.1652675913822338e-07,https://github.com/openshift/cluster-kube-apiserver-operator,cluster-kube-apiserver-operator,24238
178,25953,2.9479394600305366e-06,0.05583578571549945,0.08023489798771913,2.9479394500002972e-06,2.947939461743938e-06,0.002472799093249801,0.031246956252003615,2.9479394659668776e-06,0.01636922139401108,2.947939456207542e-06,0.02917150087856654,2.9479394528651088e-06,2.947939449462444e-06,2.9479394627030623e-06,0.6060949705337257,0.0012299255642971786,0.0022618909274334273,2.9479394438130087e-06,0.16963289573620194,0.005422624462189207,https://github.com/openshift/ci-operator-prowgen,ci-operator-prowgen,778
179,25954,0.1289001160902643,5.440341331257229e-07,0.02018119543473575,5.440341343947158e-07,5.440341342907145e-07,0.04984098488920553,5.440341342010634e-07,5.440341314704094e-07,5.44034130783428e-07,0.7437657618407115,0.00016971523670695931,5.440341345228995e-07,0.021849624854009875,5.440341321594624e-07,0.0002722683487641071,5.44034132067784e-07,0.033860240141318554,5.440341343503915e-07,0.0011541087888210031,5.440341310205044e-07,https://github.com/openshift/cluster-api-provider-libvirt,cluster-api-provider-libvirt,3324
180,25955,2.2009948905585357e-06,0.27130194843180966,0.0025793512976837406,2.200994882307283e-06,0.03408933649745709,0.2736019351037035,2.200994884083917e-06,2.200994877594928e-06,2.200994868494151e-06,0.08990366205725998,2.200994891874174e-06,2.2009948842941443e-06,2.2009948841099557e-06,0.31957456212694063,2.2009948876435472e-06,0.008920591551674746,2.200994877099148e-06,2.2009948845355898e-06,2.200994883394887e-06,2.200994874796602e-06,https://github.com/openshift/cloud-provider-openstack,cloud-provider-openstack,1243
181,25956,0.5134373576596657,0.08457739696613242,1.4521797467041023e-07,1.45217975537336e-07,1.452179754612019e-07,1.45217975869082e-07,1.4521797557822494e-07,0.02273580886291307,2.418986171007341e-05,0.32425893922844246,0.004291225867430769,1.4521797561588354e-07,1.452179755466453e-07,0.03848266012136052,0.0076827970401892876,0.0014006417737515984,5.950020151339898e-05,0.00013160636321578594,0.002916714309871461,1.4521797496760156e-07,https://github.com/openshift/cluster-logging-operator,cluster-logging-operator,27321
182,25957,0.27423874342180204,0.004359026471047108,3.1467717836809383e-07,3.1467717852390146e-07,3.1467717999131563e-07,3.1467717678358926e-07,3.1467717718969376e-07,0.14265512851562037,3.146771792451667e-07,0.016567421189362077,3.146771795038529e-07,3.1467717929948633e-07,3.146771801005544e-07,0.5309762313463887,0.03107871048129228,3.1467717995896543e-07,0.00012064777116032529,3.1467717986271226e-07,3.1467717898245985e-07,3.1467717918974586e-07,https://github.com/openshift/elasticsearch-operator,elasticsearch-operator,10318
183,25958,0.18820934148201485,0.017722699444197423,0.04183018002494084,5.81720039649801e-07,5.817200427435543e-07,0.006296383360953414,5.817200442314306e-07,0.01068639277800042,0.00021516917624897673,0.22078352113357938,0.0005548336653002327,5.817200430923011e-07,0.00023933097184538707,0.4002197862925048,0.09909132036703772,0.014146387543041615,5.817200423002498e-07,5.817200416915863e-07,5.817200409902008e-07,5.817200400639256e-07,https://github.com/openshift/cluster-storage-operator,cluster-storage-operator,4615
184,25959,0.09313819418228302,5.748712417555611e-07,5.748712423485168e-07,5.748712387983641e-07,5.748712403268965e-07,5.748712390845769e-07,5.748712388203882e-07,5.74871240107161e-07,5.748712368059611e-07,0.042473422162167,5.748712397387372e-07,5.748712403479068e-07,0.024307433964122483,0.8021542634310719,0.036232245885051896,0.000349707242999561,0.001337259806183758,5.748712388341328e-07,5.748712408114971e-07,5.74871242616984e-07,https://github.com/openshift/local-storage-operator,local-storage-operator,4429
185,25964,0.07826975335523274,0.27968964642669236,0.07540177997993705,2.712968009743031e-05,2.7129680552327004e-05,2.7129680406729718e-05,2.7129680168816415e-05,2.7129680112161935e-05,2.712967997321081e-05,2.712968032085758e-05,2.7129680141122053e-05,2.7129680226672014e-05,0.3456465674759843,0.08541871735874218,0.1351937198808892,2.7129680288991444e-05,2.7129680048608694e-05,2.7129680100852175e-05,2.7129680077305198e-05,2.7129680007040213e-05,https://github.com/openshift/csi-operator,csi-operator,153
186,25965,0.35821847397832884,0.00299107824591579,1.0384474976785178e-07,0.0005312224443486057,1.038447504535963e-07,0.004195261825240398,4.104608348281612e-05,3.9250643318326926e-05,1.038447492490103e-07,0.585420716739292,0.002184446346005171,1.1585122291870835e-05,0.0008964887475436181,0.03106110754384889,0.0006530122676779898,0.011068438476118731,0.0020955049363572493,1.038447501519494e-07,0.0005918473764777113,1.038447525040053e-07,https://github.com/openshift/cluster-network-operator,cluster-network-operator,30000
187,25967,0.19207408403100992,0.01473374826796552,0.003202581827082338,6.000960306593751e-07,0.0012278409029337857,6.000960276730442e-07,0.009518466917724825,0.0008590885141395023,0.0006972224573918304,0.14481202387225536,0.027501832363644667,0.0014541598289467192,0.00401985321906205,0.5249330142114347,0.0002353064202477808,0.007891080704127588,0.062332477490744886,6.000960276604733e-07,0.004504818587175201,6.000960272891333e-07,https://github.com/openshift/builder,builder,5251
188,25968,5.583161287827284e-07,0.08065607630103158,0.023682514587801837,0.0027421946564346526,5.583161301033913e-07,5.583161287444782e-07,5.583161317392081e-07,5.583161273310883e-07,5.583161263968188e-07,0.8802207110174171,0.0045097429822698225,5.583161314218514e-07,0.0027903292731311603,5.583161287386451e-07,0.0004132365389312871,5.58316131258768e-07,0.004978494849428539,5.583161299389115e-07,5.583161340670064e-07,5.583161256753327e-07,https://github.com/openshift/service-ca-operator,service-ca-operator,2597
189,25969,0.4147729295428591,2.2437120550918927e-07,0.013940444267444943,0.0019680669254698645,0.0010490527213529517,2.243712044157016e-07,0.0010913346189648373,2.2437120529210807e-07,2.243712037470512e-07,0.5235741906811126,0.0015165063519483964,2.2437120514887178e-07,0.0012428779698459077,0.0272432251731491,0.0065570925794543045,0.0011684934238763698,2.2437120497863152e-07,0.0015749808471210755,0.004299234298967092,2.2437120423161874e-07,https://github.com/openshift/console-operator,console-operator,12459
190,25970,0.06455941933155206,0.0013226477038363225,3.442933454876862e-07,0.00191472176330616,3.442933460967345e-07,0.000804412636886756,3.442933438954913e-07,3.4429334462723285e-07,3.4429334252541916e-07,0.680760158568414,3.4429334753128393e-07,3.4429334633514704e-07,3.442933461411523e-07,0.17040740182241265,0.07962644297182117,3.4429334628674456e-07,0.000600663681630783,3.442933450504289e-07,3.4429334490084826e-07,3.4429334123373654e-07,https://github.com/openshift/cluster-kube-controller-manager-operator,cluster-kube-controller-manager-operator,7138
191,25971,0.03589340768564437,0.002217837729363531,0.00879889602913885,0.0002467909553642121,0.0006141993713453007,3.0634439663975624e-07,3.063443991613556e-07,3.063443991759167e-07,3.0634439739940435e-07,0.9486517815390567,3.063443996920978e-07,3.0634439912541027e-07,3.0634657431496454e-07,3.063443992723871e-07,0.0035731042107242637,3.063443993503417e-07,3.0634439991297753e-07,3.063443988608082e-07,3.0634439967956304e-07,3.063444001427621e-07,https://github.com/openshift/cluster-openshift-apiserver-operator,cluster-openshift-apiserver-operator,6971
192,25972,0.04984291427685259,0.029484627398918575,0.005774242534221343,0.00321278415193383,8.741870265441685e-07,8.741870269122985e-07,8.741870237140593e-07,8.741870234061507e-07,8.741870217848414e-07,0.5912237954006928,0.015894475455953728,8.741870272037213e-07,0.01928460140376742,0.13182443725725965,0.1428735618706866,8.741870273131238e-07,0.010575818379469725,8.741870237689123e-07,8.741870251462235e-07,8.741870179078639e-07,https://github.com/openshift/cluster-openshift-controller-manager-operator,cluster-openshift-controller-manager-operator,2826
193,25974,0.15447471665173199,0.23742019607818315,8.660575119490642e-05,0.0008643861470498702,0.004447764929182235,0.0011304520486656482,2.1680969414985675e-07,2.1680969383560265e-07,0.4708578493694712,6.408316081312066e-05,0.03844661688619019,0.002688668558509929,0.024065813930321117,2.1680969282886064e-07,0.028190866378929723,0.002413589935014578,0.03161725928193049,2.16809693535568e-07,0.0025526466188669147,0.0006776170351706525,https://github.com/openshift/hive,hive,12844
194,25976,2.739275788059981e-06,0.6458853852233288,2.7392757941083654e-06,0.12898748587518716,2.739275852638671e-06,2.7392757699400823e-06,2.7392757768162454e-06,2.739275802319156e-06,2.7392757670880906e-06,0.007915895859511284,2.739275798742875e-06,2.7392757844200475e-06,0.089678020038401,0.0029010373813068303,0.12459382576123643,2.7392757864275554e-06,2.739275776860717e-06,2.739275778295885e-06,2.739275793523759e-06,2.7392757592169912e-06,https://github.com/openshift/release-controller,release-controller,1437
195,25980,0.07761726080386212,0.010312212710034817,4.994556016518965e-07,4.994556076790448e-07,4.994556048141826e-07,4.9945560298059e-07,4.994556023227537e-07,4.99455602379471e-07,4.994556000738714e-07,0.676693272963573,0.015274368275118941,0.0036481030201109916,4.994556044718147e-07,0.19791054114773987,0.015799900061352474,0.0019382030167590105,0.0008006439898169672,4.994556032280205e-07,4.994556028131525e-07,4.994555994555022e-07,https://github.com/openshift/cluster-kube-scheduler-operator,cluster-kube-scheduler-operator,5561
196,25981,0.00919768946661442,0.005016616827874785,0.002298137835705044,3.4297787816766493e-07,3.4297787892481566e-07,3.4297787999399825e-07,0.00010764264493598943,3.4297787841713387e-07,0.00010752685717635217,0.30170829833127033,0.021219705201029688,0.09404901989407866,3.429778778391384e-07,0.49933154350439307,0.04284479385035611,0.00238469983512684,0.01664379670067171,3.4297787926733456e-07,0.005088128205615906,3.4297787828466215e-07,https://github.com/openshift/cluster-node-tuning-operator,cluster-node-tuning-operator,8083
197,25982,0.053631455818609966,0.7242991973213292,0.00046445511532981114,0.001156078554697364,0.010569702735191776,0.0010131563322261577,0.03598332840300574,3.319942974495572e-07,3.319942989665021e-07,3.3199429755866087e-07,0.043288498746350434,0.002300577151876596,0.052586356188525085,3.319942967235212e-07,0.014163978873979589,3.319942961901236e-07,0.04314951421056581,3.319942969107183e-07,0.014143312091027592,0.003248396491501131,https://github.com/openshift/verification-tests,verification-tests,14297
